time,temp_c,precip_mm,humidity,pressure_mb,wind_kph,cloud,dewpoint_c,feelslike_c,vis_km,gust_kph,wind_dir,condition,dewpoint_depression
2024-12-24 01:00,19.7,0.2,90,1016.0,9.6,100,18.1,21.7,10.0,14.5,N,Patchy rain possible,1.5999999999999979
2025-04-15 12:00,26.0,0.0,69,1013.0,11.9,10,18.0,27.8,10.0,19.8,NE,Sunny,8.0
2024-08-20 20:00,27.3,0.0,91,1008.0,10.1,81,24.1,31.2,10.0,16.1,S,Cloudy,3.1999999999999993
2024-07-06 06:00,25.0,0.0,87,1006.0,8.3,14,22.7,27.6,10.0,10.8,SW,Sunny,2.3000000000000007
2024-07-10 15:00,32.3,0.0,71,1004.0,13.0,47,22.9,37.7,10.0,25.3,NE,Partly cloudy,9.399999999999999
2024-10-21 12:00,25.9,0.5,90,1013.0,6.8,94,24.1,29.3,10.0,13.5,NNE,Moderate rain at times,1.7999999999999972
2025-04-06 19:00,23.6,0.0,88,1014.0,5.4,82,21.6,25.8,10.0,9.0,E,Cloudy,2.0
2025-01-10 20:00,19.6,0.1,87,1023.0,10.6,52,17.3,21.6,10.0,20.7,NE,Patchy rain possible,2.3000000000000007
2025-03-18 16:00,20.9,0.4,91,1018.0,19.4,100,19.5,22.9,10.0,25.7,NNE,Patchy rain possible,1.3999999999999986
2024-11-26 03:00,23.1,0.4,89,1013.0,5.0,88,21.1,25.3,10.0,8.5,NW,Patchy rain possible,2.0
2025-03-21 18:00,20.7,0.0,75,1020.0,7.1,29,16.2,22.7,10.0,17.2,ENE,Partly cloudy,4.5
2024-12-16 12:00,19.9,0.0,90,1020.0,15.5,100,18.3,21.9,10.0,24.0,N,Overcast,1.5999999999999979
2025-05-21 05:00,24.2,0.0,87,1006.0,5.3,16,22.0,26.5,10.0,13.3,SSW,Clear,2.1999999999999993
2024-12-15 02:00,20.6,1.5,94,1019.0,20.4,100,19.6,22.6,7.0,34.1,NNE,Moderate or heavy rain shower,1.0
2024-09-15 22:00,25.4,0.0,86,1004.0,7.6,85,23.0,28.1,10.0,14.4,W,Cloudy,2.3999999999999986
2024-06-21 21:00,27.6,0.4,87,1005.0,9.7,71,25.3,32.6,10.0,15.8,SSE,Patchy rain possible,2.3000000000000007
2024-09-04 06:00,24.8,0.0,88,1005.0,5.2,22,22.7,27.3,10.0,10.8,WSW,Sunny,2.1000000000000014
2024-11-20 16:00,24.4,0.0,87,1011.0,17.3,50,22.1,26.7,10.0,27.3,NNW,Partly cloudy,2.299999999999997
2024-11-12 19:00,24.2,7.6,89,1011.0,7.6,100,22.3,26.6,10.0,12.7,N,Moderate or heavy rain shower,1.8999999999999986
2025-04-24 18:00,29.3,0.0,89,1007.0,10.7,71,23.3,37.5,10.0,22.9,SSE,Cloudy,6.0
2025-05-14 02:00,24.8,0.0,89,1008.0,5.8,43,22.9,27.4,10.0,9.3,SW,Partly cloudy,1.9000000000000021
2024-06-08 11:00,33.1,0.0,56,1005.0,8.6,26,23.0,38.5,10.0,16.3,NE,Partly cloudy,10.100000000000001
2025-03-18 10:00,21.3,0.2,93,1020.0,16.9,100,20.2,23.3,10.0,22.6,NNE,Patchy rain possible,1.1000000000000014
2025-05-16 09:00,28.5,0.0,72,1011.0,7.9,14,22.9,32.0,10.0,9.5,S,Sunny,5.600000000000001
2024-11-26 04:00,23.2,0.3,88,1013.0,5.0,86,21.1,25.4,10.0,8.4,NNW,Patchy rain possible,2.099999999999998
2024-07-18 21:00,26.1,1.0,86,1006.0,4.0,67,23.6,29.3,10.0,7.1,SSW,Heavy rain at times,2.5
2025-05-05 08:00,29.1,0.0,67,1008.0,7.9,41,22.4,32.6,10.0,14.1,S,Partly cloudy,6.700000000000003
2025-01-24 13:00,24.3,0.0,70,1010.0,13.7,0,18.6,26.0,10.0,20.5,ESE,Sunny,5.699999999999999
2024-12-16 00:00,19.8,0.0,90,1020.0,10.1,100,18.2,21.8,10.0,14.4,N,Overcast,1.6000000000000014
2024-09-21 10:00,29.1,0.0,73,1005.0,2.2,28,23.7,33.5,10.0,11.2,SW,Partly cloudy,5.400000000000002
2025-01-13 04:00,15.9,0.0,81,1020.0,6.1,76,12.7,17.9,10.0,9.9,WNW,Cloudy,3.200000000000001
2024-10-26 22:00,20.7,7.0,84,1001.0,24.8,56,17.7,22.7,5.0,43.5,SW,Moderate or heavy rain shower,3.0
2024-10-13 08:00,26.6,0.2,77,1014.0,4.3,83,22.4,29.3,10.0,5.3,W,Patchy rain possible,4.200000000000003
2025-03-25 13:00,26.1,0.0,63,1008.0,15.8,3,18.6,27.5,10.0,22.6,ESE,Sunny,7.5
2025-03-02 14:00,26.9,0.0,77,1007.0,15.8,9,22.4,29.7,10.0,25.5,ESE,Sunny,4.5
2024-08-20 07:00,27.9,0.0,76,1006.0,8.6,48,23.2,31.5,10.0,13.2,WSW,Partly cloudy,4.699999999999999
2024-12-21 16:00,20.9,0.1,80,1015.0,14.8,96,17.3,22.9,10.0,21.2,NE,Patchy rain possible,3.599999999999998
2024-12-20 09:00,20.7,0.2,82,1019.0,9.9,100,17.5,22.7,10.0,19.1,ENE,Patchy rain possible,3.1999999999999993
2024-07-27 11:00,33.4,0.0,61,1002.0,15.0,29,23.5,39.5,10.0,24.3,SW,Partly cloudy,9.899999999999999
2024-11-08 23:00,23.2,0.0,82,1017.0,9.7,53,19.9,25.3,10.0,15.6,NNE,Partly cloudy,3.3000000000000007
2024-07-08 18:00,26.7,3.12,88,1006.0,13.7,67,24.6,30.7,7.0,34.0,SSW,Moderate or heavy rain shower,2.099999999999998
2024-09-16 02:00,25.3,0.0,87,1003.0,7.2,82,23.0,28.0,10.0,12.9,W,Cloudy,2.3000000000000007
2024-09-23 15:00,26.4,0.8,94,1006.0,7.9,78,24.6,30.4,9.0,10.5,WNW,Moderate rain at times,1.7999999999999972
2024-09-04 08:00,29.6,0.0,73,1006.0,6.5,16,23.0,33.7,10.0,7.9,WSW,Sunny,6.600000000000001
2025-01-27 12:00,18.2,0.5,83,1019.0,6.8,100,15.3,20.2,10.0,17.6,NW,Moderate rain at times,2.8999999999999986
2025-03-17 12:00,22.8,0.1,82,1017.0,9.7,100,18.4,24.9,10.0,16.9,NW,Patchy rain possible,4.400000000000002
2024-06-22 08:00,29.4,0.0,72,1004.0,5.8,74,23.8,34.0,9.0,11.0,SSE,Cloudy,5.599999999999998
2025-04-04 03:00,19.5,0.0,92,1013.0,7.2,48,18.3,21.5,10.0,11.8,SW,Partly cloudy,1.1999999999999993
2025-04-02 07:00,21.0,0.0,85,1017.0,4.7,100,18.3,23.0,10.0,6.4,NW,Overcast,2.6999999999999993
2024-06-09 04:00,25.6,0.0,88,1003.0,6.4,22,23.4,28.5,10.0,12.2,SW,Clear,2.200000000000003
2025-01-17 09:00,20.3,0.1,84,1021.0,15.5,100,17.6,22.3,10.0,20.7,ENE,Patchy rain possible,2.6999999999999993
2025-04-07 12:00,27.6,0.1,66,1015.0,10.8,72,20.6,29.7,10.0,17.7,E,Patchy rain possible,7.0
2024-06-26 09:00,29.5,0.0,67,1008.0,2.9,70,22.7,33.3,10.0,9.8,SW,Cloudy,6.800000000000001
2024-10-06 03:00,24.1,0.0,89,1011.0,7.9,69,22.2,26.4,10.0,12.4,WNW,Cloudy,1.9000000000000021
2024-11-04 14:00,26.1,0.1,86,1011.0,14.4,78,23.6,29.2,9.0,22.1,N,Patchy rain possible,2.5
2025-05-04 02:00,24.4,0.0,91,1006.0,5.1,19,22.7,26.9,10.0,6.5,SSW,Clear,1.6999999999999993
2024-06-09 09:00,31.6,0.0,62,1005.0,7.6,15,23.3,36.6,10.0,14.5,SSW,Sunny,8.3
2025-02-28 04:00,19.7,0.0,94,1013.0,6.1,59,18.8,21.7,2.0,9.9,S,Partly cloudy,0.8999999999999986
2024-08-17 18:00,28.7,5.6,94,1007.0,7.2,58,24.4,33.9,6.0,13.5,WSW,Moderate or heavy rain shower,4.300000000000001
2024-10-10 13:00,28.4,0.1,69,1011.0,10.1,71,22.1,31.4,10.0,21.1,NE,Patchy rain possible,6.299999999999997
2025-01-16 14:00,20.6,0.0,84,1019.0,18.4,98,17.8,22.6,10.0,30.1,NE,Overcast,2.8000000000000007
2024-11-10 03:00,20.6,0.0,80,1013.0,9.0,20,17.0,22.6,10.0,15.3,WNW,Clear,3.6000000000000014
2024-11-21 12:00,24.4,1.27,90,1014.0,16.2,100,22.7,26.9,10.0,34.9,ENE,Heavy rain at times,1.6999999999999993
2025-04-09 19:00,23.5,0.0,92,1010.0,6.1,79,22.1,25.8,2.0,9.9,SE,Cloudy,1.3999999999999986
2024-07-06 10:00,32.2,0.1,57,1006.0,8.3,77,22.7,37.1,10.0,13.8,ESE,Patchy rain possible,9.500000000000004
2024-11-02 01:00,21.7,0.0,86,1011.0,8.7,8,19.9,23.7,10.0,15.7,WNW,Clear,1.8000000000000007
2025-01-08 16:00,22.9,0.2,80,1013.0,12.2,74,19.3,25.0,10.0,15.1,ENE,Patchy rain possible,3.599999999999998
2025-04-21 10:00,30.7,0.0,68,1010.0,14.0,23,24.2,36.2,10.0,17.6,ESE,Sunny,6.5
2025-01-02 11:00,21.3,0.0,87,1016.0,10.1,100,19.0,23.3,10.0,12.9,NNW,Overcast,2.3000000000000007
2025-01-16 20:00,20.4,0.3,84,1021.0,11.9,100,17.6,22.4,10.0,19.0,NE,Patchy rain possible,2.799999999999997
2024-09-14 02:00,24.9,0.0,91,1003.0,8.3,78,23.3,27.7,10.0,9.8,WSW,Cloudy,1.5999999999999979
2024-12-19 12:00,21.2,0.9,86,1018.0,19.4,100,18.8,23.2,10.0,28.9,NE,Moderate rain at times,2.3999999999999986
2024-11-05 16:00,24.3,3.63,90,1013.0,15.4,100,22.6,26.8,7.0,33.6,NE,Moderate or heavy rain shower,1.6999999999999993
2024-09-01 03:00,25.4,0.0,87,1006.0,7.6,13,23.1,28.2,10.0,8.7,SW,Clear,2.299999999999997
2025-03-03 17:00,26.7,0.0,89,1005.0,10.4,32,23.7,30.8,10.0,18.4,SE,Partly cloudy,3.0
2024-08-01 07:00,27.0,0.0,76,1009.0,5.8,29,22.3,29.8,10.0,9.1,WSW,Partly cloudy,4.699999999999999
2024-06-27 11:00,30.0,0.0,72,1009.0,13.3,89,24.4,35.4,5.0,19.9,E,Overcast,5.600000000000001
2025-02-09 15:00,19.8,0.2,84,1017.0,17.3,97,17.0,21.8,10.0,23.1,NE,Patchy rain possible,2.8000000000000007
2025-01-22 22:00,17.4,0.0,85,1015.0,6.5,0,14.9,19.4,10.0,12.3,WSW,Clear,2.4999999999999982
2024-09-18 07:00,24.1,9.7,92,1002.0,10.4,59,22.8,26.6,10.0,23.1,WSW,Moderate or heavy rain shower,1.3000000000000007
2024-12-01 03:00,21.1,0.0,86,1012.0,5.0,56,18.7,23.1,10.0,7.8,WSW,Partly cloudy,2.400000000000002
2024-09-03 17:00,29.2,1.1,76,1004.0,10.0,76,24.6,34.5,5.0,23.9,NNE,Heavy rain at times,4.599999999999998
2025-03-06 17:00,24.8,2.1,88,1011.0,12.6,71,22.7,27.3,10.0,20.2,NE,Moderate or heavy rain shower,2.1000000000000014
2025-03-26 22:00,22.2,0.0,83,1006.0,5.8,23,19.2,24.6,10.0,6.8,S,Clear,3.0
2024-09-18 17:00,27.1,1.2,82,1000.0,8.6,59,23.9,30.8,10.0,13.6,NW,Heavy rain at times,3.200000000000003
2025-02-24 17:00,20.7,2.1,93,1021.0,20.2,100,19.5,22.7,9.0,27.0,NE,Moderate or heavy rain shower,1.1999999999999993
2025-01-23 01:00,17.3,0.0,84,1014.0,7.2,0,14.6,19.3,10.0,13.1,WSW,Clear,2.700000000000001
2024-11-24 12:00,24.9,1.43,89,1014.0,14.8,90,23.0,27.5,7.0,35.0,ENE,Heavy rain at times,1.8999999999999986
2025-03-28 05:00,22.9,0.0,82,1005.0,7.9,23,19.8,25.1,10.0,9.9,S,Clear,3.099999999999998
2025-02-17 04:00,21.3,0.3,92,1015.0,5.4,68,19.9,23.3,10.0,10.2,ESE,Patchy rain possible,1.4000000000000021
2024-09-03 07:00,26.4,0.0,85,1008.0,6.1,20,23.7,29.7,10.0,9.0,WSW,Sunny,2.6999999999999993
2025-02-22 17:00,21.9,0.8,94,1017.0,11.9,100,20.9,23.9,2.0,16.2,ENE,Moderate rain at times,1.0
2024-08-20 05:00,26.0,0.0,82,1005.0,9.0,46,22.7,28.7,10.0,12.8,WSW,Partly cloudy,3.3000000000000007
2024-12-25 04:00,19.7,0.1,89,1015.0,9.7,100,17.8,21.7,10.0,16.7,NW,Patchy rain possible,1.8999999999999986
2024-09-14 08:00,27.5,0.0,87,1004.0,7.2,100,24.5,31.8,10.0,11.3,W,Overcast,3.0
2025-03-21 05:00,19.4,0.0,79,1021.0,7.2,100,15.6,21.4,10.0,11.0,NNW,Overcast,3.799999999999999
2024-10-16 02:00,24.2,0.3,89,1011.0,7.2,86,22.2,26.6,10.0,12.4,W,Patchy rain possible,2.0
2024-07-31 23:00,25.7,0.0,88,1008.0,9.0,21,23.5,28.7,10.0,17.7,SW,Clear,2.1999999999999993
2024-11-16 01:00,23.0,0.0,87,1010.0,6.8,10,20.8,25.2,10.0,7.9,SSW,Clear,2.1999999999999993
2024-10-01 03:00,25.3,0.0,90,1005.0,7.2,89,23.5,28.2,10.0,8.8,SW,Overcast,1.8000000000000007
2025-04-26 18:00,26.6,0.0,89,1010.0,7.9,15,23.9,30.5,10.0,16.7,SE,Sunny,2.700000000000003
2025-03-10 20:00,21.9,2.3,97,1018.0,4.3,100,21.5,23.9,2.0,6.2,NNW,Moderate or heavy rain shower,0.3999999999999986
2024-06-16 04:00,25.6,0.0,78,1003.0,6.8,6,21.5,27.8,10.0,14.2,SW,Clear,4.100000000000001
2024-11-08 14:00,24.9,0.0,75,1014.0,14.8,68,20.3,26.8,10.0,22.8,NE,Cloudy,4.599999999999998
2024-10-09 07:00,24.6,0.2,87,1013.0,6.8,91,22.4,27.0,10.0,12.0,NW,Patchy rain possible,2.200000000000003
2025-03-27 12:00,33.3,0.0,55,1003.0,9.4,5,22.8,38.8,10.0,16.4,ESE,Sunny,10.499999999999996
2024-10-23 00:00,24.5,0.3,87,1013.0,6.5,72,22.2,26.8,9.0,12.5,ENE,Patchy rain possible,2.3000000000000007
2024-06-15 07:00,29.6,0.0,68,1004.0,8.6,11,23.1,33.8,10.0,12.8,SW,Sunny,6.5
2024-12-27 05:00,21.5,0.8,97,1017.0,11.9,100,20.9,23.5,9.0,21.9,NNW,Moderate rain at times,0.6000000000000014
2025-04-13 05:00,22.9,2.6,90,1014.0,10.1,52,22.1,25.2,10.0,16.8,NW,Moderate or heavy rain shower,0.7999999999999972
2024-06-13 08:00,31.1,0.0,62,1007.0,8.6,20,23.1,35.8,10.0,10.7,WSW,Sunny,8.0
2024-07-07 01:00,25.2,0.0,91,1006.0,6.8,22,23.6,28.1,10.0,11.4,S,Clear,1.5999999999999979
2024-07-31 08:00,28.3,0.0,73,1007.0,7.2,21,23.0,31.9,10.0,9.9,WSW,Sunny,5.300000000000001
2024-08-11 11:00,36.1,0.0,52,1003.0,5.8,16,23.1,42.9,10.0,14.7,WNW,Sunny,13.0
2025-05-10 13:00,32.5,0.0,66,1006.0,12.4,9,23.4,40.0,10.0,22.3,ENE,Sunny,9.100000000000001
2024-07-09 22:00,26.0,0.0,83,1008.0,10.1,46,22.8,28.8,10.0,14.0,SW,Partly cloudy,3.1999999999999993
2024-09-18 06:00,24.1,6.6,93,1001.0,11.5,66,22.9,26.6,10.0,18.1,WSW,Moderate or heavy rain shower,1.2000000000000028
2025-01-25 21:00,21.7,0.0,91,1014.0,8.3,60,20.1,23.7,10.0,13.5,ESE,Cloudy,1.5999999999999979
2025-05-04 04:00,24.2,0.0,86,1006.0,5.4,18,21.7,26.4,10.0,10.7,SSW,Clear,2.5
2024-12-24 17:00,19.4,0.1,91,1016.0,12.6,100,17.9,21.4,10.0,18.0,NNW,Patchy rain possible,1.5
2024-06-26 14:00,30.1,0.2,71,1006.0,15.5,82,24.3,35.5,9.0,21.8,ENE,Patchy rain possible,5.800000000000001
2025-05-04 07:00,26.7,0.0,72,1008.0,8.3,14,21.1,28.9,10.0,11.3,SSW,Sunny,5.599999999999998
2024-12-07 00:00,23.1,0.0,89,1014.0,5.1,100,21.1,25.3,10.0,8.3,ENE,Overcast,2.0
2025-05-12 15:00,28.0,0.0,75,1007.0,17.3,69,22.1,31.6,10.0,38.2,N,Cloudy,5.899999999999999
2024-06-18 11:00,35.7,0.2,52,1004.0,3.6,74,22.6,41.8,10.0,12.9,NNW,Patchy rain possible,13.100000000000001
2024-11-25 01:00,23.9,0.4,88,1013.0,2.5,100,21.8,26.1,10.0,9.1,N,Patchy rain possible,2.099999999999998
2025-03-02 07:00,21.4,0.0,92,1011.0,9.0,19,20.1,23.4,10.0,15.0,S,Sunny,1.2999999999999972
2025-04-20 19:00,26.2,0.0,86,1009.0,6.8,14,23.3,29.5,10.0,12.5,SE,Clear,2.8999999999999986
2025-03-13 23:00,23.5,0.1,96,1012.0,4.0,96,22.9,26.0,2.0,6.2,SE,Patchy rain possible,0.6000000000000014
2025-03-09 06:00,20.1,0.0,91,1017.0,5.4,100,18.5,22.1,10.0,8.1,NW,Overcast,1.6000000000000014
2024-11-11 14:00,26.4,0.0,77,1010.0,19.8,30,22.1,29.0,10.0,32.2,NW,Partly cloudy,4.299999999999997
2025-03-11 19:00,22.6,0.1,96,1014.0,6.5,65,21.9,25.1,2.0,9.9,ESE,Patchy rain possible,0.7000000000000028
2024-06-28 12:00,31.5,0.0,64,1007.0,12.3,74,24.0,37.3,10.0,20.5,E,Cloudy,7.5
2024-12-11 21:00,22.9,1.3,94,1013.0,11.4,100,21.9,25.3,9.0,17.8,NNE,Heavy rain at times,1.0
2024-12-30 11:00,22.6,0.2,82,1018.0,6.8,77,19.4,24.8,10.0,12.5,NE,Patchy rain possible,3.200000000000003
2024-12-26 14:00,21.7,0.2,93,1016.0,9.7,100,20.5,23.7,2.0,13.0,NW,Patchy rain possible,1.1999999999999993
2024-05-23 04:00,25.0,0.0,91,1007.0,4.7,80,23.3,27.8,10.0,7.5,WSW,Cloudy,1.6999999999999993
2024-09-27 03:00,24.2,0.0,90,1010.0,5.4,16,22.6,26.7,10.0,9.1,SW,Clear,1.5999999999999979
2025-01-15 03:00,19.9,0.1,90,1017.0,11.2,100,18.2,21.9,10.0,12.8,WNW,Patchy rain possible,1.6999999999999993
2024-09-30 04:00,25.2,0.0,91,1007.0,7.9,39,23.6,28.2,10.0,10.1,SSW,Partly cloudy,1.5999999999999979
2024-09-03 19:00,26.8,1.51,85,1006.0,8.6,78,24.1,30.6,7.0,20.8,NNE,Moderate or heavy rain shower,2.6999999999999993
2024-10-30 14:00,27.1,1.32,82,1006.0,11.2,73,23.8,30.7,10.0,15.1,NNW,Light rain shower,3.3000000000000007
2024-12-08 01:00,22.8,0.2,87,1015.0,10.5,59,20.5,25.0,10.0,17.6,NE,Patchy rain possible,2.3000000000000007
2025-03-31 21:00,20.6,0.03,84,1016.0,14.0,100,17.7,22.6,10.0,20.2,WNW,Patchy rain possible,2.900000000000002
2025-02-16 01:00,21.0,0.2,94,1012.0,4.3,87,20.0,23.0,10.0,7.6,SSW,Patchy rain possible,1.0
2025-02-09 05:00,19.4,0.0,85,1018.0,16.8,100,16.8,21.4,10.0,28.5,NE,Overcast,2.599999999999998
2024-07-09 20:00,26.9,0.0,82,1007.0,8.3,44,23.5,30.3,10.0,15.5,SSW,Partly cloudy,3.3999999999999986
2024-06-15 22:00,26.6,0.0,90,1007.0,10.1,81,23.9,30.2,9.0,12.3,W,Cloudy,2.700000000000003
2024-10-27 01:00,21.2,7.0,83,999.0,20.5,74,18.2,23.2,10.0,40.4,SSW,Moderate or heavy rain shower,3.0
2024-11-11 18:00,24.2,0.0,85,1011.0,17.3,74,21.6,26.4,10.0,25.0,NW,Cloudy,2.599999999999998
2024-06-27 13:00,30.7,0.0,77,1007.0,14.0,53,24.7,36.9,10.0,21.1,ESE,Partly cloudy,6.0
2025-01-24 15:00,23.7,0.0,74,1008.0,15.5,0,18.8,25.6,10.0,22.6,ESE,Sunny,4.899999999999999
2025-02-22 14:00,22.0,1.0,93,1017.0,10.1,100,20.8,24.0,10.0,25.7,ENE,Heavy rain at times,1.1999999999999993
2025-01-28 02:00,16.6,0.0,89,1019.0,7.9,100,14.8,18.6,2.0,11.1,NW,Overcast,1.8000000000000007
2024-11-26 07:00,24.1,1.0,88,1015.0,6.1,100,22.0,26.3,10.0,8.9,NE,Heavy rain at times,2.1000000000000014
2025-04-28 13:00,31.1,0.0,66,1009.0,18.4,4,22.8,35.8,10.0,27.5,E,Sunny,8.3
2025-02-24 07:00,21.0,0.4,94,1022.0,23.8,100,20.0,23.0,9.0,32.0,NE,Patchy rain possible,1.0
2024-08-29 16:00,32.0,0.0,66,1003.0,8.7,74,23.0,37.3,10.0,20.9,ENE,Cloudy,9.0
2024-12-08 04:00,22.9,0.1,86,1015.0,9.9,71,20.5,25.1,9.0,15.6,NNE,Patchy rain possible,2.3999999999999986
2025-04-21 00:00,23.8,0.0,87,1009.0,4.7,20,21.5,25.9,10.0,5.9,SSW,Clear,2.3000000000000007
2024-09-22 22:00,24.1,2.8,94,1006.0,9.0,75,23.0,26.6,10.0,13.9,SSW,Moderate or heavy rain shower,1.1000000000000014
2025-01-12 09:00,18.1,0.0,76,1026.0,11.9,76,13.8,20.1,10.0,21.8,NNE,Cloudy,4.300000000000001
2025-03-09 11:00,23.3,0.5,81,1018.0,7.6,72,19.8,25.3,10.0,14.7,NE,Moderate rain at times,3.5
2024-08-07 17:00,31.5,0.0,71,1005.0,10.8,21,24.1,37.4,10.0,19.6,ESE,Sunny,7.399999999999999
2025-01-27 10:00,17.3,0.8,87,1021.0,7.2,100,15.2,19.3,10.0,13.2,NW,Moderate rain at times,2.1000000000000014
2024-06-14 09:00,33.3,0.0,54,1004.0,10.4,9,22.8,38.7,10.0,13.0,SW,Sunny,10.499999999999996
2024-09-16 22:00,25.8,0.5,87,1006.0,7.6,82,23.5,28.8,9.0,12.9,WNW,Moderate rain at times,2.3000000000000007
2025-01-19 17:00,21.1,0.0,80,1013.0,10.8,71,17.6,23.1,10.0,14.8,NE,Cloudy,3.5
2025-01-11 04:00,18.9,0.1,83,1023.0,13.1,81,16.0,20.9,10.0,22.3,NNE,Patchy rain possible,2.8999999999999986
2025-03-19 06:00,19.2,0.3,91,1022.0,10.8,100,17.7,21.2,10.0,14.7,N,Patchy rain possible,1.5
2025-03-24 23:00,18.9,0.0,89,1013.0,7.9,3,17.1,20.9,10.0,14.5,SW,Clear,1.7999999999999972
2025-04-03 00:00,20.9,0.0,84,1017.0,2.2,100,18.1,22.9,10.0,3.1,W,Overcast,2.799999999999997
2025-04-25 08:00,29.8,0.0,67,1009.0,9.0,19,22.3,34.0,10.0,11.8,SSE,Sunny,7.5
2024-06-24 16:00,28.7,0.1,76,1003.0,5.4,79,24.0,33.1,9.0,11.1,NE,Patchy rain possible,4.699999999999999
2024-07-20 17:00,28.8,2.7,81,1004.0,8.6,80,25.2,34.3,9.0,11.2,E,Moderate or heavy rain shower,3.6000000000000014
2024-05-29 10:00,32.1,0.0,62,1004.0,5.8,47,23.9,38.0,10.0,6.6,SW,Partly cloudy,8.200000000000003
2025-04-13 06:00,22.9,0.5,89,1015.0,22.7,65,21.1,25.1,10.0,32.6,NW,Moderate rain at times,1.7999999999999972
2024-09-25 09:00,27.4,0.0,75,1013.0,2.9,36,22.7,30.5,10.0,9.4,SW,Partly cloudy,4.699999999999999
2024-08-01 06:00,26.3,0.0,77,1008.0,6.8,27,21.9,28.8,10.0,12.1,WSW,Partly cloudy,4.400000000000002
2024-11-06 06:00,23.9,1.7,88,1016.0,15.0,100,21.8,26.1,10.0,33.8,NE,Moderate or heavy rain shower,2.099999999999998
2025-03-29 15:00,27.1,0.0,86,1009.0,14.0,88,23.6,30.6,10.0,26.2,E,Overcast,3.5
2024-10-30 23:00,24.3,5.96,91,1009.0,7.2,100,22.8,26.9,7.0,12.0,NE,Moderate or heavy rain shower,1.5
2024-09-13 21:00,26.5,0.0,83,1006.0,1.4,83,23.4,29.7,10.0,2.4,NW,Cloudy,3.1000000000000014
2024-08-09 23:00,28.5,0.0,83,1006.0,7.6,8,24.3,33.1,10.0,14.6,WSW,Clear,4.199999999999999
2025-01-04 18:00,20.3,0.0,79,1016.0,5.6,65,16.5,22.3,10.0,14.7,ENE,Cloudy,3.8000000000000007
2024-06-15 17:00,31.8,1.99,79,1003.0,4.7,75,25.1,39.0,7.0,16.6,SSW,Moderate or heavy rain shower,6.699999999999999
2025-02-26 13:00,23.8,0.3,86,1019.0,6.1,76,20.1,25.9,10.0,19.4,ESE,Patchy rain possible,3.6999999999999993
2025-01-21 22:00,17.7,0.0,82,1015.0,6.5,13,14.6,19.7,10.0,11.3,SW,Clear,3.0999999999999996
2024-08-06 16:00,32.3,0.0,67,1004.0,11.9,70,23.5,38.0,10.0,24.4,ENE,Cloudy,8.799999999999997
2025-05-04 15:00,31.8,0.0,69,1004.0,13.5,12,23.2,39.3,10.0,22.0,E,Sunny,8.600000000000001
2024-10-11 10:00,25.3,0.4,88,1014.0,8.3,100,23.1,28.1,10.0,15.8,NNW,Patchy rain possible,2.1999999999999993
2024-10-08 15:00,27.6,5.1,78,1011.0,16.6,79,23.4,31.2,9.0,27.8,NNE,Moderate or heavy rain shower,4.200000000000003
2025-05-22 06:00,24.7,0.0,85,1006.0,9.4,7,22.1,27.0,10.0,12.0,SSW,Sunny,2.599999999999998
2025-02-01 06:00,16.2,0.0,91,1012.0,7.6,7,15.1,18.2,10.0,10.7,SSW,Clear,1.0999999999999996
2024-09-23 23:00,24.7,0.2,91,1010.0,10.1,62,23.4,27.4,10.0,11.2,WNW,Patchy rain possible,1.3000000000000007
2024-07-02 20:00,28.2,0.0,89,1007.0,5.8,17,24.9,33.2,10.0,10.7,SSW,Clear,3.3000000000000007
2024-05-30 22:00,27.6,0.0,88,1004.0,8.2,83,25.2,32.6,9.0,17.0,SW,Cloudy,2.400000000000002
2024-12-21 00:00,19.9,0.0,83,1016.0,2.9,100,16.9,21.9,10.0,8.1,ESE,Overcast,3.0
2024-06-21 03:00,26.8,0.0,85,1002.0,9.0,25,24.1,30.6,10.0,11.5,SSW,Clear,2.6999999999999993
2025-05-14 01:00,24.9,0.0,89,1009.0,5.8,39,23.1,27.6,10.0,9.3,SW,Partly cloudy,1.7999999999999972
2024-06-17 06:00,26.4,0.0,78,1005.0,10.8,18,22.4,29.1,10.0,14.7,SW,Sunny,4.0
2024-06-04 13:00,35.0,0.0,63,1005.0,14.0,23,24.4,43.0,10.0,23.7,NE,Sunny,10.600000000000001
2024-10-12 12:00,28.1,0.0,75,1012.0,9.0,76,23.2,31.8,9.0,18.0,ENE,Cloudy,4.900000000000002
2025-05-15 16:00,28.8,0.0,81,1008.0,10.1,78,25.1,34.2,9.0,18.1,E,Cloudy,3.6999999999999993
2024-07-06 04:00,24.8,0.0,90,1005.0,8.6,32,23.0,27.4,10.0,10.5,SW,Partly cloudy,1.8000000000000007
2024-10-13 12:00,28.5,0.2,73,1012.0,11.2,73,23.2,32.3,10.0,20.3,NE,Patchy rain possible,5.300000000000001
2024-07-06 13:00,32.3,0.0,65,1004.0,18.4,77,23.6,38.0,10.0,25.9,ENE,Cloudy,8.699999999999996
2024-08-22 21:00,26.6,0.0,87,1011.0,7.2,89,23.7,30.0,9.0,14.5,WSW,Overcast,2.900000000000002
2025-03-24 19:00,20.5,0.0,88,1013.0,2.9,6,18.3,22.5,10.0,4.9,SE,Clear,2.1999999999999993
